name,price_eur,size_m2,plot_size_m2,free_area_m2,rooms,location,postcode,lat,lon,url,platform,property_type,description
CharmantesHausnahe Alte Donau und U2 Hausfeldstraße,"€ 720.000,",,,,,,,,,https://www.immobilienscout24.at/expose/6a31a891df878ebbbcccb448?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
SanierungsbedürftigesHausin Toplage Andritz - ideal für Bauträger!,"€ 299.900,",,,,,,,,,https://www.immobilienscout24.at/expose/69fa4a8da4937fccb4aa4df9?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
Grundstück mit renovierungsbedürftigemHausnahe Linz – mit Baugenehmigung,"€ 590.000,",,,,,,,,,https://www.immobilienscout24.at/expose/697cece9015869a2338c6508?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
Exklusives Wohnen in Hietzing – GroßzügigesHausmit Gartenidylle und Privatsphäre | ZELLMANN IMMOBILIEN,"€ 4.837,47",,,,,,,,,https://www.immobilienscout24.at/expose/6a37a87a584ccc48d2f2d2d3?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
Hausmit 4 Wohneinheiten zur touristischen Vermietung im Oberpinzgau,"€ 1.475.000,",,,,,,,,,https://www.immobilienscout24.at/expose/69c68631fc3379d006b4e69b?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
TOP GELEGENHEITHAUSIN BESTLAGE IN SONNIGER ERHÖTEN RUHELAGE IN DER THERMEN REGION!,"€ 240.000,",,,,,,,,,https://www.immobilienscout24.at/expose/67d563cd0821d59843d2358d?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
Platz für Visionen –Hausmit bis zu 3 Wohneinheiten und großem Grundstück,"€ 349.000,",,,,,,,,,https://www.immobilienscout24.at/expose/69ef39f193e5add58461a888?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
EinHausam See - das besondere Juwel in ruhiger Bestlage,"€ 990.000,",,,,,,,,,https://www.immobilienscout24.at/expose/6a3b90c323efdfa5dccd3b2a?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
Hausmit Potenzial im Herzen von Pfunds inkl. separatem Grundstück!,"€ 250.000,",,,,,,,,,https://www.immobilienscout24.at/expose/69f8a3a62786f64d52eca66a?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
St. Oswald/ Bad Kleinkirchheim Sonderwidmung Freizeitwohnsitz!Hauszu verkaufen,"€ 850.000,",,,,,,,,,https://www.immobilienscout24.at/expose/69af2c922a71fdf5d3b6effe?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
GroßzügigesHausmit Garten und Panoramablick in Untertweng/ Radenthein,"€ 560.000,",,,,,,,,,https://www.immobilienscout24.at/expose/6a26d1a5e1e85d1de8a42a83?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
Hausmit Garten in ruhiger Lage – ideal für Familien,"€ 2.420,",,,,,,,,,https://www.immobilienscout24.at/expose/69cfacc66187df3b9d471c67?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
Erstbezug - SaniertesHausmit neuer Küche zu verkaufen!,"€ 269.000,",,,,,,,,,https://www.immobilienscout24.at/expose/6a0445deda02f883383de9f5?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
"Viel Raum für Ideen: GroßesHausmit Grundstück, Bestand und Entwicklungspotenzial in Werndorf!","€ 448.500,",,,,,,,,,https://www.immobilienscout24.at/expose/6a3526f349f165b62eff38e1?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
SUPER Lage! ÄlteresHaus! 2 Gründstücke!,"€ 594.000,",,,,,,,,,https://www.immobilienscout24.at/expose/6a305a076b8e464c2094ff1d?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
"Ruhig, sonnig, zentral, sehr schönes Grundstück, mit renovierungsbedürftigemHaus, ausbaubarer Rohdachboden","€ 155.000,",,,,,,,,,https://www.immobilienscout24.at/expose/6a2d4af37ca013173fa176fb?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
"Ebreichsdorf – Cool, dasHaushat Platz - für Hund und Katz und Spatz!","€ 598.000,",,,,,,,,,https://www.immobilienscout24.at/expose/6a3389d9b53d51ef2adb496c?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
"CharmantesHausmit Wintergarten, Kachelofen und viel Platz für Ihre Familie in Dürnkrut","€ 329.500,",,,,,,,,,https://www.immobilienscout24.at/expose/69c156d3996eda5932e1a5f9?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
RenoviertesHauswartet auf SIE - mit uneinsichtigem gepflegten Garten,"€ 320.000,",,,,,,,,,https://www.immobilienscout24.at/expose/66b716fcbd0ea48bf0312a2b?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
Noch einHausverfügbar - Ruhige Wohnsiedlung – Energieeffiziente Neubau-Doppelhaushälfte,"€ 399.000,",,,,,,,,,https://www.immobilienscout24.at/expose/69e6020c94cbd602529db6f1?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
Rückzugsort im Mühlviertel! AutarkesHausmit Wald und Fischteichen,,,,,,,,,,https://www.immobilienscout24.at/expose/69ef9f16d8eab0801792433d?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
GroßzügigesHausmit Garten und ca. 90 m² Traumterrasse!,"€ 319.000,",90.0,,,,,,,,https://www.immobilienscout24.at/expose/6a1f15266e1cc215dccde1a2?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
Hausin einzigartiger Ruhelage mit Teich und weitläufigem Grundstück,"€ 255.000,",,,,,,,,,https://www.immobilienscout24.at/expose/6a423c3174caa309273c1048?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
GroßzügigesHausmit idyllischen Garten nahe dem Attersee,"€ 520.000,",,,,,,,,,https://www.immobilienscout24.at/expose/6a428b6346532fb085cd0c65?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
Sonniges 2-Fam.-Hauszw. Ossiachersee u Feldkirchen,"€ 645.000,",,,,,,,,,https://www.immobilienscout24.at/expose/6a3d41e83e3fb64b50cceaa8?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
Modernes Niedrigenergie-Hausin Waldrandlage bei der AIS Vienna,"€ 3.520,",,,,,,,,,https://www.immobilienscout24.at/expose/6a26a8c01f2302750e1710a8?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
"Familienparadies im Grünen: EinHausvoller Möglichkeiten – Wohnen, Gestalten und Zukunft schaffen",,,,,,,,,,https://www.immobilienscout24.at/expose/6a22954b94879e9b137f8f50?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
"6 Zimmer, Pool, Pergola und Garage!Hausin Mannersdorf zu verkaufen!","€ 460.000,",,,,,,,,,https://www.immobilienscout24.at/expose/6a260aa09a69b17ab8b3cdde?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
Exklusives Wohnen - NeubauHausin Top Lage,"€ 698.000,",,,,,,,,,https://www.immobilienscout24.at/expose/691076e396799cdb0ee860ed?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
Klein aber Fein - 4-Zimmer-Hausin Hainburg zu verkaufen!,"€ 320.000,",,,,,,,,,https://www.immobilienscout24.at/expose/6a33164432d84e121f89e084?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
"Wohnoase in Moosbrunn: GepflegtesHausmit Garten, Pool und mehreren Terrassen!","€ 800.000,",,,,,,,,,https://www.immobilienscout24.at/expose/69aed5c62cf3c3e07786b7d0?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
NEUER PREIS!!! GroßzügigesHausmit wunderschönem Garten!,"€ 449.000,",,,,,,,,,https://www.immobilienscout24.at/expose/69f0a4914631ea0b033afd97?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
NEUER PREIS! WunderschönesHausin einer einzigartigen Lage!,"€ 349.000,",,,,,,,,,https://www.immobilienscout24.at/expose/69f0a48c4631ea0b033afd2c?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
"Schönes großesHaus, mit vielfältigen Nutzungsmöglichkeiten in Kötschach-Mauthen","€ 780.000,",,,,,,,,,https://www.immobilienscout24.at/expose/6932c34878ca962e58a73606?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
"Hausin Schrebergartensiedlung, ständig Bewohnbar, Balkon, Terrasse, Pool, Gartenhütte und mehr.","€ 890.000,",,,,,,,,,https://www.immobilienscout24.at/expose/68e40d2f386888799dbe52c5?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
"GroßzügigesHausmit Entwicklungspotenzial, Hallenbad, Wellness und Bergblick","€ 1.600.000,",,,,,,,,,https://www.immobilienscout24.at/expose/6a3bcafb23efdfa5dccdac61?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
Urlaubsparadies zum Wohnen –Hausmit privatem Seezugang in Wienerherberg,"€ 549.000,",,,,,,,,,https://www.immobilienscout24.at/expose/6a12c2a74346529bfaf4e1dd?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
EntzückendesHausmit 3 Wohneinheiten + Garage + Swimmingpool,"€ 798.000,",,,,,,,,,https://www.immobilienscout24.at/expose/69a618f5bc7bfbba712f46b1?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
Wohnen im Salzkammergut: Laakirchen – In der Au –Hausmit Grund ab € 390.170.-,€ 390.170.,,,,,,,,,https://www.immobilienscout24.at/expose/6a352e3d8041a246a6c0a1d7?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
"ModernisiertesHausin Velm-Götzendorf, Koffer packen und einziehen! Willkommen zuhause!","€ 199.000,",,,,,,,,,https://www.immobilienscout24.at/expose/6a3e887c47cf2676677faed3?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
Der Sonne entgegen - Wohnen auf hohem Niveau -Haus1,"€ 725.000,",,,,,,,,,https://www.immobilienscout24.at/expose/6a2963e436d25daf4f6429cc?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
EinHausvoller Möglichkeiten – seltene Gelegenheit in bester Döblinger Lage,"€ 2.289.000,",,,,,,,,,https://www.immobilienscout24.at/expose/69e7a42a6f96aa67dcfbfc67?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
Der Sonne entgegen - Wohnen auf hohem Niveau -Haus3,"€ 679.000,",,,,,,,,,https://www.immobilienscout24.at/expose/6a2963e436d25daf4f6429cf?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
Wohnen im Salzkammergut: Laakirchen – In der Au –Hausmit Grund ab € 465.420.-,€ 465.420.,,,,,,,,,https://www.immobilienscout24.at/expose/69a193652522726d70b26e2b?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
GARTENHAUS-Traum am Puckinger See – Genieße Deine FREIZEIT im eigenenHaus,"€ 225.000,",,,,,,,,,https://www.immobilienscout24.at/expose/6973264bd8bb292f4304c159?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
DasHausder großen Möglichkeiten großzügige Liegenschaft mit modernster Energietechnik,"€ 799.000,",,,,,,,,,https://www.immobilienscout24.at/expose/69a15ca9ab0295d3ddbf1d9b?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
GroßzügigesHausnahe Grüner See – 2 Wohneinheiten & viel Potenziall,"€ 249.000,",,,,,,,,,https://www.immobilienscout24.at/expose/69e7a4866f96aa67dcfbfcb7?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
Rarität im Ötztal: HistorischesHausmit erfolgreicher Ferienwohnung in Toplage,,,,,,,,,,https://www.immobilienscout24.at/expose/69ce08ade72b3c0be49e9c8d?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
LuxusHausArbeiten und Wohnen 300 m2 Niedrig-Energiehaus,"€ 3.298,90",,,,,,,,,https://www.immobilienscout24.at/expose/6963eec12638c51513974c48?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
"Panorama Bungalow - Mit Aussicht am Besten - mit Carport, Provisionsfrei vom Bauträger-Haus3","€ 589.000,",,,,,,,,,https://www.immobilienscout24.at/expose/6a327a6d5a89a5f0aa8ea4a3?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
Willkommen beim 2. Bauabschnitt - TraumhafteHäusermit Gartenparadies,"€ 1.178,08",,,,,,,,,https://www.immobilienscout24.at/expose/69aeb414d5bab771dc1a28f2?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
Charmantes 3-Zi-Hausmit Garten und Carport!,"€ 298.000,",,,,,,,,,https://www.immobilienscout24.at/expose/6a2ac79533f09d21b95d4d7b?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
ModernesHausmit zwei Wohneinheiten und großzügigem Außenbereich,"€ 644.000,",,,,,,,,,https://www.immobilienscout24.at/expose/6a0ebf38429b54bf7a3c3384?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
Hausmit Potential in bester Lage Neustift am Walde,"€ 1.750.000,",,,,,,,,,https://www.immobilienscout24.at/expose/69e87622235687b8623f280c?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
HAUSKEHLEGG ANWESEN IN RUHIGER AUSSICHTSLAGE MIT ENTWICKLUNGSPOTENZIAL,"€ 1.850.000,",,,,,,,,,https://www.immobilienscout24.at/expose/6a3000b2a003cef3f4b9f87d?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
"Mehrgenerationenwohnen, Wohnen und Arbeiten unter einem Dach oder einfach nur ein großesHaus- hier ist vieles möglich.","€ 460.000,",,,,,,,,,https://www.immobilienscout24.at/expose/6a1f11530b5c50fdb67dc797?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
"Hausmit zwei getrennt zugängigen Wohneinheiten, Garten, Garagen, Terrasse und Pool!","€ 570.000,",,,,,,,,,https://www.immobilienscout24.at/expose/69e492c611354a040b3145dd?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
"Aussichtsreich: Modernes EF-Hausin Hanglage mit Terrassen, Klima, Dornbach / Wien","€ 4.400,",,,,,,,,,https://www.immobilienscout24.at/expose/6a1ed6db6e1cc215dccd9d8d?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
Willkommen beim 2. Bauabschnitt - TraumhafteHäusermit Gartenparadies,"€ 1.154,23",,,,,,,,,https://www.immobilienscout24.at/expose/69aeb942bc5280a3248ec7d5?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
Hausin Ruhelage I Eigengarten I Erstbezug,"€ 995.000,",,,,,,,,,https://www.immobilienscout24.at/expose/67f648d1fb579e98c460318e?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
Willkommen beim 2. Bauabschnitt - TraumhafteHäusermit Gartenparadies,"€ 1.225,79",,,,,,,,,https://www.immobilienscout24.at/expose/69aebd31bc5280a3248ecb18?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
Sommerpreis!Hausmit Garten Zentrumsnah steht zum Verkauf,"€ 237.000,",,,,,,,,,https://www.immobilienscout24.at/expose/68c2d31e00f52593ebdcfcf8?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
ModernesHausin Voitsberg mit zwei getrennten Wohneinheiten,"€ 335.000,",,,,,,,,,https://www.immobilienscout24.at/expose/690a02e45f75cf9b9a640b2c?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
Exklusives Wohnen vor den Toren Wiens – TraumhaftesHausmit Garten & Pool,"€ 1.549.000,",,,,,,,,,https://www.immobilienscout24.at/expose/66eebb2e46d2baf77e605472?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
Gemütliches 3-Zimmer-Hausin ruhiger Siedlungslage,"€ 135.000,",,,,,,,,,https://www.immobilienscout24.at/expose/690dd4800cca344f427da20c?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
"Landleben nahe der Stadt - Doppelhaushälfte in Obergänserndorf,HausB, TOP 2","€ 575.000,",,,,,,,,,https://www.immobilienscout24.at/expose/6a314ef3df878ebbbccc4921?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
Gaissau: Leistbares Wohnen - neu gedacht (Haus4),"€ 255.000,",,,,,,,,,https://www.immobilienscout24.at/expose/69ef4ab1c2a9d9b85e95a0f2?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
SEEBLICK ! Top saniertesHaus- Velden am Wörthersee,"€ 980.000,",,,,,,,,,https://www.immobilienscout24.at/expose/68272d164adda8e1439d1a0f?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
Junges solidesHaus- viel Platz für Familie Hobby und Homeoffice,"€ 429.000,",,,,,,,,,https://www.immobilienscout24.at/expose/6a3c71dc599ba988e45aa2f6?utm_medium=cooperation&utm_source=immmo.at&utm_campaign=residential&utm_content=residential_expose,immmo.at,Bauernhaus,
